CustomerID,F1.Age,F2.Region,F3.Occupation,Q1.HaveEverUsed,Q2.FormerCustomerDollar,Q3.Well-known,Q4.ServiceType,Q5.CustomerDollar
8274,46,6,A,1,41609,2,B,87991
8275,60,20,C,1,90552,2,D,694442
8276,27,28,A,2,0,2,D,267931
8277,66,42,C,2,0,1,E,932572
8278,45,14,E,1,18637,1,C,660288
8279,48,38,E,2,0,1,D,406161
8280,28,32,A,2,0,2,A,146824
8281,45,39,B,1,23833,1,E,827997
8282,52,46,E,2,0,2,D,949955
8283,44,42,A,2,0,1,F,0
8284,24,19,A,2,0,2,C,518152
8285,46,10,A,2,0,1,C,813980
8286,67,30,A,2,0,2,E,677260
8287,52,22,A,1,35945,2,A,258945
8288,47,21,E,2,0,2,A,470014
8289,51,43,A,2,0,2,D,670294
8290,32,33,E,2,0,2,F,0
8291,47,26,C,1,500,1,E,712477
8292,21,18,D,2,0,2,B,696474
8293,54,36,E,2,0,2,E,560655
8294,50,4,C,2,0,1,D,376515
8295,20,40,E,1,43152,2,E,132323
8296,22,5,D,1,8499,1,E,369527
8297,23,7,B,2,0,2,D,144614
8298,42,28,C,1,2453,1,D,718033
8299,65,25,A,2,0,2,F,0
8300,21,39,E,1,36768,1,E,480761
8301,45,47,A,1,69282,1,B,536177
8302,51,33,E,2,0,1,D,494650
8303,23,11,C,1,88357,1,A,440066
8304,33,4,E,2,0,2,D,606363
8305,48,38,C,2,0,1,B,794635
8306,40,45,C,1,31744,1,C,228029
8307,67,12,B,1,4307,2,B,52354
8308,69,34,A,2,0,2,A,943240
8309,64,12,C,1,84251,1,A,929742
8310,21,25,C,1,57711,1,B,234345
8311,48,18,E,2,0,1,A,17122
8312,38,37,B,2,0,2,F,0
8313,34,12,E,2,0,2,B,626482
8314,61,1,A,1,60267,1,E,452686
8315,57,29,D,2,0,2,E,120199
8316,22,10,E,2,0,2,B,541580
8317,62,32,D,1,3647,2,C,231527
8318,23,47,B,2,0,1,C,720899
8319,20,47,B,2,0,1,F,0
8320,52,12,B,1,29969,1,D,783255
8321,44,25,C,1,45512,1,C,948575
8322,55,46,E,2,0,1,B,54198
8323,35,44,D,1,26247,1,A,729000
8324,39,13,D,1,53317,2,D,166879
8325,29,38,E,2,0,2,D,97798
8326,54,17,E,2,0,2,F,0
8327,33,33,A,1,96902,1,E,343328
8328,53,25,A,2,0,1,A,671459
8329,54,34,D,2,0,1,F,0
8330,23,24,B,1,37708,1,C,560904
8331,40,14,E,2,0,2,A,91068
8332,42,9,D,2,0,1,E,570403
8333,56,34,D,1,57101,1,C,654625
8334,46,2,A,1,65946,1,C,357823
8335,51,13,A,2,0,1,A,771070
8336,55,29,B,1,20033,1,A,548596
8337,49,5,E,2,0,2,A,53735
8338,47,41,B,1,9605,1,D,961682
8339,56,47,A,2,0,1,B,673665
8340,55,16,C,1,67023,1,E,51922
8341,52,18,A,2,0,2,B,883493
8342,36,34,E,2,0,1,F,0
8343,53,43,A,2,0,2,D,790436
8344,24,35,C,2,0,1,F,0
8345,40,26,C,2,0,1,D,759361
8346,55,25,E,1,18986,2,D,948996
8347,51,40,C,1,83723,2,B,989206
8348,58,32,E,2,0,2,A,117254
8349,69,12,C,2,0,2,C,350136
8350,45,37,C,1,61095,1,B,969962
8351,56,33,C,2,0,1,B,172544
8352,21,32,A,2,0,1,E,902707
8353,44,35,E,2,0,2,B,129108
8354,45,39,E,2,0,2,F,0
8355,24,44,D,2,0,1,C,706856
8356,45,10,D,2,0,1,D,747985
8357,39,15,A,2,0,1,B,876662
8358,54,18,B,1,90390,1,C,188858
8359,27,32,E,1,63685,1,B,994500
8360,65,23,E,1,70084,2,D,527849
8361,23,4,A,2,0,2,C,62225
8362,60,20,C,2,0,2,F,0
8363,52,7,E,2,0,2,D,85066
8364,63,5,C,2,0,2,F,0
8365,69,27,B,1,79359,1,E,956683
8366,68,23,E,1,79871,1,E,441875
8367,36,8,B,1,44051,1,C,888729
8368,46,20,C,1,68310,1,A,956298
8369,27,28,B,2,0,1,B,174838
8370,28,45,E,2,0,1,D,581129
8371,68,23,A,1,43708,1,A,328905
8372,52,32,B,1,3755,2,E,511722
8373,51,26,C,2,0,1,D,918973
8374,27,5,D,1,49742,2,C,528143
8375,37,19,E,1,64859,2,C,592492
8376,70,5,A,2,0,2,E,646289
8377,33,44,C,1,90886,1,D,146888
8378,31,47,E,1,9842,2,A,950118
8379,66,31,C,2,0,2,B,125529
8380,52,17,C,1,12457,1,B,532675
8381,69,41,C,1,42532,2,B,439048
8382,51,5,B,2,0,2,C,550581
8383,42,29,A,1,18469,1,A,365428
8384,59,27,D,1,29048,1,D,211866
8385,32,24,A,2,0,2,F,0
8386,59,24,D,1,13745,1,D,168792
8387,58,2,D,1,83673,1,A,893776
8388,20,21,D,2,0,2,E,145408
8389,70,11,D,1,17758,1,C,266390
8390,51,18,E,1,21049,1,A,591860
8391,25,19,B,2,0,1,E,532517
8392,68,14,B,1,25967,2,E,467544
8393,41,21,D,1,59348,2,E,751496
8394,38,14,D,2,0,1,B,593778
8395,62,24,D,1,18276,2,B,575219
8396,69,19,B,1,35268,2,B,121278
8397,46,15,E,2,0,2,C,142970
8398,23,20,B,1,51178,2,A,376329
8399,44,4,C,2,0,2,A,880134
8400,40,46,C,1,66484,1,A,253953
8401,52,31,E,1,54713,2,B,497023
8402,42,35,A,2,0,2,D,892103
8403,20,47,B,2,0,2,A,755188
8404,20,39,D,2,0,2,D,89172
8405,35,36,B,1,7669,1,E,538224
8406,44,24,B,1,87119,2,E,727594
8407,69,12,A,1,48105,2,E,918466
8408,33,32,E,1,63347,1,C,482925
8409,41,39,D,1,84498,1,E,662772
8410,70,29,C,1,65906,2,C,609885
8411,36,3,B,2,0,2,F,0
8412,67,17,A,1,77451,1,A,432845
8413,39,43,D,2,0,2,B,619608
8414,22,42,B,2,0,2,F,0
8415,65,40,A,1,56347,2,D,605335
8416,22,30,B,2,0,1,E,536296
8417,30,6,A,1,38287,1,C,248072
8418,43,16,B,1,387,2,C,606905
8419,46,20,E,2,0,2,F,0
8420,30,1,A,2,0,1,B,756521
8421,45,30,E,1,12715,2,C,610426
8422,28,8,D,1,85677,2,A,441018
8423,32,31,D,2,0,1,A,158180
8424,38,31,D,2,0,1,F,0
8425,68,21,B,1,6745,2,C,923937
8426,66,27,B,2,0,2,D,969768
8427,53,18,A,1,12193,2,D,448881
8428,61,1,D,2,0,1,F,0
8429,47,29,D,2,0,2,A,358176
8430,35,31,C,1,20686,1,B,233962
8431,56,32,E,2,0,1,A,884805
8432,54,11,A,1,36863,2,E,567638
8433,22,21,A,2,0,1,C,253853
8434,37,1,E,1,83817,1,C,17421
8435,30,22,D,2,0,1,C,706332
8436,29,10,E,1,63694,2,D,667476
8437,46,46,B,1,2353,1,C,119430
8438,29,36,B,2,0,1,A,108503
8439,39,10,E,1,71234,2,C,835241
8440,21,31,E,2,0,1,E,639021
8441,29,44,D,1,16204,2,D,707973
8442,51,47,B,1,61804,1,B,519126
8443,45,47,D,1,73918,2,D,502101
8444,46,47,D,2,0,1,F,0
8445,47,2,C,2,0,1,F,0
8446,25,7,C,2,0,2,D,233608
8447,21,46,B,1,24206,2,D,159705
8448,57,7,C,1,92395,1,E,156088
8449,66,2,A,2,0,1,E,752253
8450,44,10,B,1,3502,2,E,801991
8451,50,36,D,1,8090,1,A,989332
8452,21,3,B,1,87458,2,E,172221
8453,34,4,B,2,0,1,C,415113
8454,27,46,D,2,0,2,C,817116
8455,53,4,D,2,0,1,D,693290
8456,47,30,C,1,65200,1,A,775690
8457,47,8,D,1,78497,2,A,193519
8458,63,8,B,1,37006,2,D,509960
8459,47,3,B,2,0,2,D,704071
8460,42,28,D,1,54699,1,A,92597
8461,42,34,D,1,20760,2,A,433296
8462,35,38,A,1,1947,2,B,382880
8463,41,44,B,1,68444,2,A,288326
8464,39,8,E,1,37192,2,B,105040
8465,56,38,E,1,9247,1,A,127210
8466,34,26,D,1,99644,2,E,566833
8467,39,39,A,1,19827,1,D,770404
8468,63,8,D,1,69907,1,B,662024
8469,52,2,C,2,0,2,B,325851
8470,62,31,A,1,86187,1,A,900295
8471,35,43,B,1,47318,2,D,861280
8472,48,17,A,1,34355,1,C,329801
8473,38,42,A,2,0,2,E,916424
8474,65,41,B,2,0,2,D,117591
8475,70,32,C,1,46320,1,A,630568
8476,43,16,E,2,0,2,C,767917
8477,21,6,E,2,0,1,C,635672
8478,52,32,E,1,51272,2,E,742101
8479,24,29,B,1,49873,2,C,747120
8480,70,13,D,2,0,1,A,764754
8481,20,45,D,2,0,2,F,0
8482,67,35,B,2,0,1,D,434819
8483,40,29,E,2,0,1,F,0
8484,46,22,B,1,16506,1,B,968756
8485,68,15,A,1,41316,1,D,964547
8486,58,31,A,2,0,2,F,0
8487,60,40,D,1,53804,1,B,198962
8488,20,34,D,2,0,1,C,226520
8489,44,31,B,1,46524,1,C,480184
8490,68,39,C,2,0,1,E,979992
8491,54,44,D,2,0,1,C,272854
8492,46,1,E,1,37586,2,A,128726
8493,20,9,C,1,23715,2,B,108252
8494,66,11,C,2,0,2,E,836946
8495,64,19,C,1,13983,2,A,15155
8496,64,12,D,1,34094,2,E,548229
8497,29,29,A,2,0,2,E,445637
8498,68,15,D,1,81644,2,D,767737
8499,20,26,D,1,79874,1,E,895780
8500,66,8,D,2,0,2,E,161625
8501,67,47,C,1,67255,2,C,432809
8502,53,41,E,2,0,2,E,454450
8503,34,25,C,1,54886,2,D,238662
8504,62,13,D,1,50633,1,B,832116
8505,47,27,C,1,95587,1,C,814535
8506,59,44,A,1,9777,2,D,922167
8507,41,3,B,1,52019,2,D,182886
8508,20,26,E,1,16585,1,E,356568
8509,21,7,B,2,0,2,E,560019
8510,55,21,E,1,73878,1,D,396007
8511,52,6,E,2,0,2,D,718760
8512,47,11,C,1,27865,2,C,143489
8513,70,36,C,2,0,2,B,929666
8514,61,14,C,1,32964,1,B,725836
8515,27,40,C,1,27217,2,D,789096
8516,47,31,B,2,0,2,A,49110
8517,55,25,D,1,41673,2,A,374416
8518,64,29,B,2,0,1,F,0
8519,59,16,B,1,77067,2,D,632037
8520,41,34,E,1,7985,2,A,626345
8521,36,9,E,1,97831,1,A,603798
8522,36,39,B,1,53380,2,E,254506
8523,28,35,B,1,85451,1,C,799642
8524,31,5,A,1,1516,1,B,805632
8525,39,7,B,2,0,2,C,197038
8526,66,29,C,1,33146,2,E,313705
8527,29,25,C,2,0,1,D,914186
8528,29,5,E,2,0,1,E,345437
8529,48,5,E,1,54065,2,A,715361
8530,34,18,E,1,1560,1,B,504718
8531,68,39,E,2,0,1,E,868178
8532,24,41,A,2,0,1,D,689255
8533,42,23,D,1,99695,2,A,107373
8534,64,33,B,2,0,2,F,0
8535,49,17,D,2,0,1,B,65540
8536,32,25,C,2,0,1,B,465072
8537,39,18,B,1,7253,2,C,602602
8538,67,13,B,1,2507,1,B,13031
8539,48,26,B,2,0,1,B,968639
8540,24,22,C,2,0,1,E,787759
8541,59,18,C,2,0,1,C,639213
8542,36,24,C,1,52147,1,D,270419
8543,35,37,B,2,0,2,D,907897
8544,39,17,B,2,0,2,C,278892
8545,55,22,B,1,15940,2,C,227872
8546,44,2,E,2,0,1,C,45474
8547,56,47,C,2,0,2,D,823877
8548,27,40,C,2,0,2,F,0
8549,46,5,B,1,49213,1,D,609910
8550,41,45,E,2,0,2,C,65201
8551,44,43,C,1,71724,1,D,549079
8552,59,27,C,1,31239,1,E,140806
8553,46,38,C,1,75624,2,D,69667
8554,59,16,B,1,23809,1,A,691330
8555,22,13,B,2,0,1,D,157030
8556,67,35,A,2,0,1,F,0
8557,55,38,E,1,73454,1,A,565474
8558,61,36,C,2,0,1,B,624308
8559,27,6,A,1,29992,2,E,750799
8560,32,26,B,1,60948,2,A,66580
8561,67,41,D,2,0,1,F,0
8562,54,35,C,2,0,1,C,503302
8563,36,24,A,2,0,1,B,388790
8564,27,31,D,1,78982,2,E,312427
8565,41,7,C,1,21291,1,B,770126
8566,38,47,D,2,0,1,F,0
8567,21,34,B,2,0,2,D,38023
8568,37,45,C,1,34702,2,D,774368
8569,45,23,C,1,6926,1,D,771289
8570,29,28,B,1,27507,2,A,161939
8571,39,7,C,1,20620,1,E,330413
8572,70,28,B,2,0,1,B,596299
8573,68,21,E,1,40488,2,B,922994
8574,67,29,D,2,0,1,D,206079
8575,49,5,B,2,0,1,E,776772
8576,31,31,C,1,86365,1,E,171150
8577,45,20,D,2,0,1,D,40777
8578,70,4,D,1,60659,2,C,697104
8579,24,6,D,2,0,2,F,0
8580,53,43,D,2,0,2,F,0
8581,53,8,E,1,55254,1,E,546383
8582,33,12,E,2,0,1,F,0
8583,39,8,D,1,61115,2,C,408958
8584,61,39,D,1,95390,2,A,989105
8585,25,7,E,2,0,1,E,504063
8586,61,46,A,1,8322,1,B,478959
8587,35,17,D,1,3955,2,C,183712
8588,35,2,C,2,0,2,F,0
8589,62,37,B,2,0,2,A,468320
8590,49,28,A,1,99154,1,A,306966
8591,29,42,E,1,86767,1,A,134410
8592,26,35,D,1,97236,2,A,118733
8593,50,41,C,1,9343,1,A,933210
8594,38,39,E,2,0,2,C,863601
8595,64,7,C,1,60879,1,D,767085
8596,40,6,E,2,0,2,D,525378
8597,65,20,B,1,8420,2,E,854930
8598,27,38,B,1,63791,2,E,954567
8599,40,5,D,1,81309,2,A,784015
8600,64,11,A,1,42406,2,B,675006
8601,56,3,C,1,12650,1,E,912814
8602,40,30,A,2,0,2,B,20546
8603,39,35,A,2,0,2,F,0
8604,61,39,B,2,0,2,B,893133
8605,23,32,E,2,0,1,B,457123
8606,60,25,C,1,30460,2,A,314704
8607,54,4,B,2,0,2,A,59820
8608,50,16,A,2,0,2,C,757929
8609,25,13,D,1,51995,2,E,333155
8610,62,2,C,2,0,2,E,141847
8611,23,9,A,2,0,2,F,0
8612,69,28,C,2,0,1,F,0
8613,33,18,C,1,71809,1,A,21388
8614,60,3,E,1,61107,1,E,241181
8615,45,39,E,2,0,2,B,663574
8616,42,20,B,2,0,2,A,467005
8617,41,42,A,2,0,2,E,11712
8618,27,22,C,2,0,1,C,807701
8619,40,26,B,1,2580,1,A,707799
8620,28,34,B,1,59850,2,E,43012
8621,23,35,D,2,0,1,D,565780
8622,40,33,B,1,46025,2,D,325030
8623,53,9,B,1,35271,1,A,688418
8624,68,42,A,1,44872,1,C,818615
8625,51,8,E,2,0,1,C,940620
8626,70,26,B,2,0,2,D,170088
8627,43,2,A,1,50682,2,C,240288
8628,34,37,A,2,0,1,A,338093
8629,34,47,C,2,0,2,C,628118
8630,23,21,A,2,0,1,C,51082
8631,58,44,C,2,0,1,C,839574
8632,33,29,D,1,53564,1,E,779585
8633,69,37,B,2,0,2,F,0
8634,65,9,E,1,20983,1,E,875517
8635,53,13,A,2,0,1,C,441295
8636,55,46,C,1,28366,2,A,532218
8637,22,5,A,1,4085,2,C,153985
8638,50,44,B,1,61709,2,A,982172
8639,56,27,C,1,63549,2,A,319688
8640,34,3,A,1,28522,1,E,258062
8641,39,36,A,1,31552,1,D,549209
8642,50,25,E,1,34776,1,C,277435
8643,49,13,A,2,0,1,E,855334
8644,27,1,D,1,73604,1,E,998651
8645,63,24,C,2,0,1,A,123504
8646,32,18,B,1,17105,2,B,939881
8647,52,42,E,2,0,1,C,732275
8648,68,28,B,1,58402,1,E,544514
8649,59,37,D,2,0,2,F,0
8650,27,38,A,2,0,2,A,933530
8651,52,40,E,2,0,1,A,668277
8652,27,28,A,1,91520,1,B,324169
8653,43,38,E,1,45852,1,B,72082
8654,22,21,E,1,36733,2,D,105998
8655,61,19,D,1,84252,2,B,225909
8656,68,46,D,2,0,1,D,977524
8657,59,24,C,1,79484,1,C,777733
8658,22,34,C,1,31614,2,E,469275
8659,21,43,A,2,0,1,E,46568
8660,50,32,A,2,0,1,E,104143
8661,61,36,B,2,0,1,B,186662
8662,37,10,C,1,87408,2,A,206048
8663,40,12,B,2,0,2,F,0
8664,30,39,C,2,0,1,B,630827
8665,61,43,C,1,68032,1,B,724757
8666,38,3,C,1,67780,2,E,489850
8667,26,31,C,2,0,2,C,83860
8668,28,5,C,1,60770,1,E,86443
8669,32,14,B,2,0,2,B,963523
8670,24,6,D,1,77043,2,E,407050
8671,56,39,B,2,0,2,E,385185
8672,34,11,A,2,0,2,C,399022
8673,66,16,D,2,0,2,C,10863
8674,35,1,B,2,0,2,F,0
8675,50,20,B,2,0,1,F,0
8676,67,41,A,2,0,2,C,122500
8677,20,4,C,1,96020,1,C,583991
8678,27,5,A,2,0,2,A,799502
8679,56,14,D,1,69385,2,E,963200
8680,36,31,E,2,0,2,C,585630
8681,40,17,C,2,0,2,E,665907
8682,64,19,E,1,70594,1,B,791279
8683,35,32,E,1,14431,1,D,849248
8684,53,17,B,1,97796,1,C,625668
8685,65,18,D,2,0,2,A,689129
8686,29,43,A,1,76352,1,B,943892
8687,32,3,E,1,98763,2,B,18623
8688,29,32,B,2,0,1,F,0
8689,43,33,D,2,0,1,B,893574
8690,70,27,B,1,13780,1,E,398747
8691,61,17,E,1,16328,2,B,866210
8692,56,34,A,2,0,1,D,101102
8693,62,42,A,2,0,2,A,673323
8694,21,32,E,2,0,2,F,0
8695,48,19,C,2,0,2,A,360475
8696,43,22,A,2,0,2,D,210932
8697,68,13,A,2,0,1,A,457456
8698,37,38,E,1,65515,2,B,715788
8699,41,16,C,1,31036,1,E,974421
8700,57,2,C,2,0,1,B,351401
8701,60,38,D,1,69262,1,D,209522
8702,41,12,D,2,0,2,B,606440
8703,61,15,E,2,0,2,D,736672
8704,69,34,D,2,0,2,D,557413
8705,70,40,C,1,7422,1,E,388604
8706,43,40,A,1,41651,2,C,246770
8707,38,45,A,1,67038,1,C,853283
8708,69,29,B,2,0,2,E,590989
8709,59,27,C,1,14647,1,C,27005
8710,23,23,D,1,12079,2,B,161319
8711,67,9,E,1,70439,1,A,977354
8712,48,29,E,1,70179,1,E,803953
8713,52,43,E,1,52088,1,E,536848
8714,28,23,B,2,0,1,D,906905
8715,64,28,B,2,0,2,F,0
8716,27,44,E,2,0,2,B,875626
8717,38,9,A,2,0,2,B,78274
8718,56,13,A,1,31859,1,C,798591
8719,52,29,C,2,0,2,B,572908
8720,28,18,E,1,68726,2,D,916768
8721,21,9,B,1,60398,2,C,871780
8722,36,38,B,2,0,1,F,0
8723,27,11,C,2,0,1,B,982693
8724,54,2,E,2,0,2,E,105065
8725,20,19,A,2,0,1,A,558231
8726,42,8,B,1,64033,1,A,292382
8727,70,18,D,2,0,2,A,617494
8728,32,41,B,2,0,2,F,0
8729,34,43,C,1,39367,2,D,491868
8730,49,15,D,1,25711,1,C,335656
8731,66,1,E,2,0,1,F,0
8732,23,4,D,1,68250,2,B,919932
8733,58,38,C,2,0,2,A,352359
8734,28,11,C,1,10729,2,B,723140
8735,56,17,D,2,0,2,B,49894
8736,59,33,E,2,0,2,B,86075
8737,27,25,A,2,0,2,C,323276
8738,30,34,B,2,0,2,C,612586
8739,39,22,A,2,0,1,E,914583
8740,32,17,B,1,5866,1,E,27413
8741,26,17,C,1,29377,1,C,776347
8742,48,27,D,2,0,1,E,271416
8743,64,1,E,2,0,1,C,94655
8744,35,24,B,1,25264,1,B,529707
8745,46,38,B,2,0,2,D,890160
8746,63,46,B,1,47446,1,B,343696
8747,21,2,E,1,18641,1,B,569214
8748,53,44,B,1,21972,2,B,268221
8749,34,1,A,1,39881,2,C,629135
8750,37,13,C,1,54475,2,D,406081
8751,30,1,A,1,40729,2,E,449941
8752,58,27,D,2,0,1,B,528958
8753,44,39,C,1,74902,1,B,366411
8754,25,21,A,2,0,2,A,239063
8755,62,3,D,1,78606,2,E,768339
8756,62,15,A,2,0,2,E,795808
8757,49,3,B,2,0,2,C,200359
8758,30,40,A,1,54945,2,C,25626
8759,38,25,C,2,0,2,C,723520
8760,42,47,B,1,75410,1,B,215446
8761,22,34,B,2,0,1,A,363631
8762,58,25,C,2,0,2,D,871808
8763,24,11,D,2,0,1,B,882614
8764,41,23,E,1,52032,1,B,959207
8765,61,38,E,2,0,1,F,0
8766,69,20,B,2,0,1,A,465405
8767,36,18,E,2,0,2,B,946661
8768,50,43,B,1,97370,1,A,12627
8769,21,28,A,1,54045,2,A,454010
8770,56,34,A,2,0,2,C,602361
8771,68,4,C,1,94688,1,C,973824
8772,20,9,D,1,31342,1,C,248550
8773,31,30,D,2,0,1,D,257346
8774,65,7,B,1,75404,2,E,644313
8775,23,30,E,1,2849,1,B,265173
8776,68,2,C,2,0,2,E,887582
8777,36,41,C,1,37566,2,C,233559
8778,52,42,C,1,49011,1,B,206532
8779,25,18,D,1,52484,2,B,358046
8780,37,20,C,2,0,1,E,595628
8781,53,12,D,1,10595,1,C,465474
8782,49,44,B,2,0,1,F,0
8783,51,20,B,2,0,2,D,617373
8784,25,39,E,2,0,1,F,0
8785,40,33,A,2,0,2,F,0
8786,69,39,D,1,71027,2,E,79609
8787,36,9,D,2,0,1,D,472690
8788,23,6,B,2,0,2,C,94483
8789,38,5,C,2,0,1,B,528523
8790,66,5,D,2,0,1,C,239925
8791,48,22,C,1,64404,1,E,478974
8792,22,43,A,1,3995,1,C,435247
8793,70,30,D,2,0,2,A,924818
8794,36,14,C,1,60499,1,B,717439
8795,54,39,B,1,58644,2,B,273391
8796,51,9,A,2,0,1,B,634361
8797,27,13,C,2,0,1,A,580238
8798,35,7,B,2,0,2,C,658055
8799,41,44,C,2,0,2,B,39038
8800,64,36,A,2,0,1,B,195540
8801,32,36,D,2,0,2,D,915332
8802,38,12,E,2,0,2,A,123367
8803,46,6,E,1,44955,2,A,646025
8804,53,21,D,1,81439,2,C,89279
8805,35,13,E,2,0,2,E,637846
8806,59,39,E,1,9289,2,E,103025
8807,27,12,E,1,51650,2,E,372392
8808,30,8,E,2,0,2,E,335661
8809,62,44,E,2,0,2,F,0
8810,45,45,B,2,0,2,D,621206
8811,42,46,D,1,41849,2,C,379103
8812,48,20,E,2,0,1,E,296950
8813,61,17,C,2,0,2,B,771198
8814,31,37,A,1,99657,2,C,676383
8815,25,2,A,1,37857,2,B,625410
8816,66,22,D,1,72770,1,C,109874
8817,44,39,C,1,78541,1,E,357787
8818,50,10,E,2,0,2,E,610746
8819,26,30,B,1,17186,1,C,169021
8820,52,4,E,2,0,2,B,300759
8821,58,38,E,1,78052,1,E,64187
8822,51,5,A,1,55138,2,C,840596
8823,51,2,D,1,66743,1,A,187905
8824,47,1,E,1,92541,2,C,712229
8825,41,26,B,2,0,2,A,667543
8826,36,13,E,1,18121,2,C,264440
8827,62,28,B,1,79316,1,B,402053
8828,30,9,E,2,0,1,E,840051
8829,66,35,B,1,52028,2,C,896535
8830,31,36,E,1,53564,2,C,207431
8831,69,35,E,2,0,1,B,233681
8832,55,32,C,1,48046,1,C,885103
8833,34,45,B,1,15499,2,D,718651
8834,60,20,D,2,0,1,E,346487
8835,69,39,A,2,0,2,A,632135
8836,66,44,D,1,5973,1,C,411331
8837,25,41,A,1,8903,1,A,907648
8838,29,41,C,1,74768,2,B,384941
8839,22,47,B,1,99895,1,B,397815
8840,59,39,C,1,7857,2,B,148544
8841,48,7,A,2,0,1,C,757739
8842,24,43,E,1,84137,1,A,494847
8843,44,47,C,1,59138,1,A,150679
8844,38,35,A,2,0,1,B,674924
8845,29,25,E,2,0,1,F,0
8846,27,36,D,2,0,2,B,417222
8847,24,34,E,2,0,1,A,651630
8848,63,3,E,1,89218,2,B,739779
8849,58,9,C,1,9158,1,C,354490
8850,41,3,D,1,81556,1,B,586412
8851,70,5,A,2,0,1,B,187204
8852,56,28,A,1,59234,2,C,694680
8853,51,5,E,1,60328,2,C,285770
8854,37,9,E,1,31444,2,E,302735
8855,38,47,E,2,0,1,D,683894
8856,23,22,E,2,0,1,F,0
8857,28,10,B,1,20404,1,D,131301
8858,48,6,B,2,0,1,C,809857
8859,44,47,E,2,0,2,C,459760
8860,22,29,D,2,0,2,E,531857
8861,45,22,C,1,28876,1,C,242281
8862,35,26,D,2,0,2,C,962654
8863,46,4,C,2,0,2,F,0
8864,57,44,C,2,0,1,A,418590
8865,23,19,E,1,66060,2,D,981416
8866,34,1,D,2,0,2,E,517645
8867,49,12,D,1,94737,1,C,386100
8868,64,15,A,1,77998,2,E,947706
8869,60,3,E,1,17172,1,B,681057
8870,52,46,E,2,0,2,A,271018
8871,22,18,C,2,0,2,C,752304
8872,69,9,A,2,0,2,F,0
8873,31,2,A,2,0,2,D,107596
8874,56,15,B,1,73893,2,A,470001
8875,62,8,C,2,0,2,D,551770
8876,29,17,C,2,0,2,B,441835
8877,32,4,D,1,60183,1,C,404780
8878,22,5,C,2,0,1,E,301409
8879,32,2,C,1,39456,1,A,326917
8880,50,23,C,2,0,2,C,647601
8881,51,5,D,2,0,1,E,721475
8882,24,34,B,2,0,2,C,922345
8883,69,38,C,1,69581,1,B,532577
8884,24,16,E,2,0,2,A,361235
8885,44,40,B,2,0,1,C,94748
8886,38,26,E,2,0,1,A,519207
8887,42,9,E,2,0,1,F,0
8888,42,8,B,1,13629,1,B,228331
8889,50,9,E,1,43242,2,B,262701
8890,33,44,D,1,44293,1,D,430003
8891,45,1,B,1,68582,1,B,802069
8892,70,4,C,2,0,2,E,414285
8893,49,6,E,1,83463,1,A,80161
8894,69,10,D,2,0,2,C,139668
8895,50,24,D,2,0,2,F,0
8896,39,44,D,2,0,2,B,962017
8897,42,32,A,2,0,2,C,795210
8898,48,11,B,1,68358,1,E,142067
8899,70,46,B,1,4560,1,B,393319
8900,25,23,B,2,0,1,A,957194
8901,46,25,B,1,590,1,D,979919
8902,53,17,C,1,92089,1,D,331253
8903,50,11,E,2,0,2,B,239890
8904,24,20,A,2,0,1,A,86104
8905,37,31,B,2,0,1,D,10221
8906,52,26,D,2,0,2,C,459959
8907,48,37,B,1,96199,2,B,65115
8908,28,15,B,2,0,2,E,470918
8909,21,27,A,1,41362,1,C,751115
8910,54,17,E,1,10129,2,D,983514
8911,66,37,D,1,82425,1,E,327387
8912,27,16,B,1,81029,1,E,735514
8913,51,42,D,1,71823,2,C,199422
8914,22,43,C,2,0,1,A,419786
8915,62,45,A,1,16985,1,C,858467
8916,27,19,C,1,40962,1,E,555827
8917,66,21,D,1,45014,2,A,677663
8918,40,9,E,2,0,1,C,843916
8919,61,12,D,1,1322,1,E,527580
8920,63,24,E,2,0,2,E,675249
8921,52,16,C,2,0,1,A,111977
8922,27,16,B,2,0,2,D,714550
8923,62,8,A,2,0,2,A,813617
8924,54,29,B,1,72967,1,D,809977
8925,65,12,C,1,52087,2,E,141402
8926,33,4,B,2,0,2,A,946910
8927,61,32,A,2,0,2,B,855469
8928,48,37,D,2,0,1,F,0
8929,35,38,A,1,68663,1,B,224871
8930,23,7,A,2,0,2,B,964622
8931,64,25,C,2,0,2,E,149007
8932,62,42,D,2,0,2,D,12750
8933,38,18,D,2,0,1,E,156601
8934,39,32,C,1,64350,1,B,674415
8935,57,29,C,1,87044,2,D,949973
8936,39,44,D,1,72607,2,E,514285
8937,43,42,C,1,21248,2,B,590717
8938,32,17,D,2,0,1,F,0
8939,40,6,A,2,0,2,C,958409
8940,26,20,A,2,0,1,E,248024
8941,28,41,A,2,0,2,E,854228
8942,50,26,C,1,36456,1,E,543519
8943,37,30,E,1,86293,2,A,657134
8944,33,45,B,2,0,1,C,620211
8945,25,43,A,1,14792,2,B,64817
8946,63,30,D,1,53819,1,B,460633
8947,49,39,A,2,0,2,E,423025
8948,64,30,A,1,11311,1,A,420941
8949,58,28,B,1,29091,2,B,225725
8950,70,5,A,2,0,2,B,381025
8951,48,18,D,2,0,1,D,257885
8952,57,1,C,1,38576,1,C,313094
8953,58,8,A,2,0,1,B,385528
8954,56,18,D,1,73593,2,A,682794
